transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,age_group,detail_cust_title,rank
9819,7,3114,2017-09-10,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Judah,Prime,Male,48,1974-09-05,Teacher,IT,Mass Customer,N,Yes,18.0,48,3,5,2688.3900000000003,4,4,4,444,Platinum,50,Platinum_customer,1
3105,7,3105,2017-07-10,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Bryn,Rycraft,Male,88,1965-10-14,Teacher,Health,Mass Customer,N,No,12.0,57,173,2,1387.58,1,1,2,112,Bronze,60,Evasive Customer,10
8670,94,3105,2017-05-09,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,641.64,Bryn,Rycraft,Male,88,1965-10-14,Teacher,Health,Mass Customer,N,No,12.0,57,173,2,1387.58,1,1,2,112,Bronze,60,Evasive Customer,10
3106,62,2816,2017-10-08,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,179.44,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14.0,33,8,3,937.93,4,2,2,422,Platinum,40,Becoming Loyal,3
3414,1,2816,2017-12-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,448.68,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14.0,33,8,3,937.93,4,2,2,422,Platinum,40,Becoming Loyal,3
7171,34,2816,2017-10-03,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40336.0,309.80999999999995,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14.0,33,8,3,937.93,4,2,2,422,Platinum,40,Becoming Loyal,3
3109,49,926,2017-08-19,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38,Terrel,Matthisson,Male,18,1965-10-14,Professor,Telecommunications,Affluent Customer,N,No,10.0,57,133,1,133.38,2,1,1,211,Bronze,60,Almost Lost Customer,9
3111,38,610,2017-05-16,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526.0,751.02,Hyatt,Craine,Male,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15.0,65,46,6,2800.0499999999997,3,4,4,344,Gold,70,Recent Customer,4
6776,64,610,2017-08-30,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Hyatt,Craine,Male,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15.0,65,46,6,2800.0499999999997,3,4,4,344,Gold,70,Recent Customer,4
7073,71,610,2017-02-13,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,37499.0,737.1700000000001,Hyatt,Craine,Male,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15.0,65,46,6,2800.0499999999997,3,4,4,344,Gold,70,Recent Customer,4
8787,34,610,2017-11-14,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995,Hyatt,Craine,Male,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15.0,65,46,6,2800.0499999999997,3,4,4,344,Gold,70,Recent Customer,4
8860,61,610,2017-04-04,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,36146.0,14.229999999999997,Hyatt,Craine,Male,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15.0,65,46,6,2800.0499999999997,3,4,4,344,Gold,70,Recent Customer,4
9918,5,610,2017-03-15,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40649.0,114.93,Hyatt,Craine,Male,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,N,Yes,15.0,65,46,6,2800.0499999999997,3,4,4,344,Gold,70,Recent Customer,4
3114,6,2899,2017-05-28,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27,Leora,Sanderson,Female,13,1990-03-21,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,4.0,33,213,2,655.77,1,1,1,111,Bronze,40,Lost Customer,11
6808,0,2899,2017-05-31,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,356.5,Leora,Sanderson,Female,13,1990-03-21,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,4.0,33,213,2,655.77,1,1,1,111,Bronze,40,Lost Customer,11
3118,7,3176,2017-01-11,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Rafe,Antoniak,Male,60,1977-12-04,Physical Therapy Assistant,Missing,Affluent Customer,N,No,16.0,45,60,4,1127.52,3,3,2,332,Gold,50,Potential Customer,5
4929,80,3176,2017-06-30,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Rafe,Antoniak,Male,60,1977-12-04,Physical Therapy Assistant,Missing,Affluent Customer,N,No,16.0,45,60,4,1127.52,3,3,2,332,Gold,50,Potential Customer,5
8460,9,3176,2017-10-31,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999,Rafe,Antoniak,Male,60,1977-12-04,Physical Therapy Assistant,Missing,Affluent Customer,N,No,16.0,45,60,4,1127.52,3,3,2,332,Gold,50,Potential Customer,5
9829,67,3176,2017-04-29,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998,Rafe,Antoniak,Male,60,1977-12-04,Physical Therapy Assistant,Missing,Affluent Customer,N,No,16.0,45,60,4,1127.52,3,3,2,332,Gold,50,Potential Customer,5
3120,17,528,2017-04-12,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Gayel,Downs,Female,10,1979-06-06,Registered Nurse,Health,Mass Customer,N,No,4.0,44,134,4,2053.7000000000003,2,3,3,233,Silver,50,Losing Customer,7
4861,15,528,2017-02-12,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Gayel,Downs,Female,10,1979-06-06,Registered Nurse,Health,Mass Customer,N,No,4.0,44,134,4,2053.7000000000003,2,3,3,233,Silver,50,Losing Customer,7
7164,83,528,2017-08-18,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91,Gayel,Downs,Female,10,1979-06-06,Registered Nurse,Health,Mass Customer,N,No,4.0,44,134,4,2053.7000000000003,2,3,3,233,Silver,50,Losing Customer,7
8359,91,528,2017-07-06,1.0,Cancelled,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999,Gayel,Downs,Female,10,1979-06-06,Registered Nurse,Health,Mass Customer,N,No,4.0,44,134,4,2053.7000000000003,2,3,3,233,Silver,50,Losing Customer,7
3122,27,925,2017-12-14,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Nicko,Pembridge,Male,42,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,N,No,16.0,45,12,3,434.0499999999998,4,2,1,421,Platinum,50,Becoming Loyal,3
8590,8,925,2017-12-18,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,187.38999999999987,Nicko,Pembridge,Male,42,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,N,No,16.0,45,12,3,434.0499999999998,4,2,1,421,Platinum,50,Becoming Loyal,3
9664,29,925,2017-11-22,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997,Nicko,Pembridge,Male,42,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,N,No,16.0,45,12,3,434.0499999999998,4,2,1,421,Platinum,50,Becoming Loyal,3
3129,95,2654,2017-07-19,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Dawn,Yakovitch,Female,83,1977-11-28,Tax Accountant,Telecommunications,Mass Customer,N,No,13.0,45,109,6,3832.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
6258,12,2654,2017-09-12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Dawn,Yakovitch,Female,83,1977-11-28,Tax Accountant,Telecommunications,Mass Customer,N,No,13.0,45,109,6,3832.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
7599,57,2654,2017-08-02,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Dawn,Yakovitch,Female,83,1977-11-28,Tax Accountant,Telecommunications,Mass Customer,N,No,13.0,45,109,6,3832.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
7937,34,2654,2017-06-01,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995,Dawn,Yakovitch,Female,83,1977-11-28,Tax Accountant,Telecommunications,Mass Customer,N,No,13.0,45,109,6,3832.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
9527,40,2654,2017-09-11,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,583.2700000000001,Dawn,Yakovitch,Female,83,1977-11-28,Tax Accountant,Telecommunications,Mass Customer,N,No,13.0,45,109,6,3832.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
9848,69,2654,2017-02-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Dawn,Yakovitch,Female,83,1977-11-28,Tax Accountant,Telecommunications,Mass Customer,N,No,13.0,45,109,6,3832.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
3130,30,3404,2017-10-13,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27,Thomasine,McCloch,Female,2,1973-08-01,GIS Technical Architect,Property,Affluent Customer,N,No,22.0,50,51,2,1514.61,3,1,3,313,Gold,60,Late Bloomer,6
7681,46,3404,2017-11-09,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34,Thomasine,McCloch,Female,2,1973-08-01,GIS Technical Architect,Property,Affluent Customer,N,No,22.0,50,51,2,1514.61,3,1,3,313,Gold,60,Late Bloomer,6
3132,52,634,2017-12-13,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,450.77,Melonie,Zisneros,Female,35,1978-01-30,Speech Pathologist,Manufacturing,Mass Customer,N,No,15.0,45,17,2,2042.96,4,1,3,413,Platinum,50,Recent Customer,4
5476,68,634,2017-11-29,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,1592.19,Melonie,Zisneros,Female,35,1978-01-30,Speech Pathologist,Manufacturing,Mass Customer,N,No,15.0,45,17,2,2042.96,4,1,3,413,Platinum,50,Recent Customer,4
3133,95,1481,2017-01-24,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Ellissa,Stanney,Female,93,1976-06-26,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14.0,47,20,2,512.73,4,1,1,411,Gold,50,Recent Customer,4
6902,87,1481,2017-12-10,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6,Ellissa,Stanney,Female,93,1976-06-26,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14.0,47,20,2,512.73,4,1,1,411,Gold,50,Recent Customer,4
3134,48,2975,2017-07-14,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,812.44,Deva,Carnow,Female,67,1981-03-09,Senior Cost Accountant,Financial Services,Mass Customer,N,No,14.0,42,169,2,1010.6600000000001,1,1,2,112,Bronze,50,Evasive Customer,10
8203,69,2975,2017-05-18,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Deva,Carnow,Female,67,1981-03-09,Senior Cost Accountant,Financial Services,Mass Customer,N,No,14.0,42,169,2,1010.6600000000001,1,1,2,112,Bronze,50,Evasive Customer,10
3135,69,157,2017-04-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Chad,Houtby,Male,97,1974-11-23,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,48,135,2,242.19000000000003,2,1,1,211,Bronze,50,Almost Lost Customer,9
5141,50,157,2017-08-17,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,43.97,Chad,Houtby,Male,97,1974-11-23,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,48,135,2,242.19000000000003,2,1,1,211,Bronze,50,Almost Lost Customer,9
3138,64,728,2017-10-09,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Winthrop,Corser,Male,60,1956-10-03,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0,66,25,4,2297.49,4,3,3,433,Platinum,70,Very Loyal,2
3826,54,728,2017-07-28,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42172.0,1279.4,Winthrop,Corser,Male,60,1956-10-03,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0,66,25,4,2297.49,4,3,3,433,Platinum,70,Very Loyal,2
4065,90,728,2017-12-05,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626.0,72.59999999999997,Winthrop,Corser,Male,60,1956-10-03,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0,66,25,4,2297.49,4,3,3,433,Platinum,70,Very Loyal,2
8146,90,728,2017-10-22,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37874.0,72.59999999999997,Winthrop,Corser,Male,60,1956-10-03,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0,66,25,4,2297.49,4,3,3,433,Platinum,70,Very Loyal,2
3139,90,2661,2017-02-27,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,40336.0,437.46,Dorrie,Meaden,Female,59,1976-12-26,VP Marketing,Financial Services,High Net Worth,N,Yes,12.0,46,79,2,1146.8,3,1,2,312,Gold,50,Late Bloomer,6
6115,82,2661,2017-10-12,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,34115.0,709.34,Dorrie,Meaden,Female,59,1976-12-26,VP Marketing,Financial Services,High Net Worth,N,Yes,12.0,46,79,2,1146.8,3,1,2,312,Gold,50,Late Bloomer,6
3140,13,3364,2017-07-07,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,41345.0,574.6200000000001,Trueman,None,Male,77,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,Yes,3.0,30,120,4,2646.63,2,3,4,234,Silver,40,Losing Customer,7
5778,79,3364,2017-03-30,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38206.0,737.5699999999999,Trueman,None,Male,77,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,Yes,3.0,30,120,4,2646.63,2,3,4,234,Silver,40,Losing Customer,7
8830,32,3364,2017-09-01,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888.0,431.33,Trueman,None,Male,77,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,Yes,3.0,30,120,4,2646.63,2,3,4,234,Silver,40,Losing Customer,7
9113,35,3364,2017-02-07,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11,Trueman,None,Male,77,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,Yes,3.0,30,120,4,2646.63,2,3,4,234,Silver,40,Losing Customer,7
3144,63,558,2017-01-30,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,1383.61,Allene,Claypole,Female,96,1973-05-25,Programmer Analyst III,Missing,Mass Customer,N,No,8.0,50,35,3,1592.8,3,2,3,323,Gold,60,Potential Customer,5
5927,66,558,2017-11-25,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995,Allene,Claypole,Female,96,1973-05-25,Programmer Analyst III,Missing,Mass Customer,N,No,8.0,50,35,3,1592.8,3,2,3,323,Gold,60,Potential Customer,5
9362,33,558,2017-02-06,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26,Allene,Claypole,Female,96,1973-05-25,Programmer Analyst III,Missing,Mass Customer,N,No,8.0,50,35,3,1592.8,3,2,3,323,Gold,60,Potential Customer,5
3146,47,3165,2017-06-25,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37220.0,189.28,Vyky,Coppen,Female,56,1975-05-18,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10.0,48,137,3,1383.9,2,2,2,222,Silver,50,High Risk Customer,8
3436,7,3165,2017-08-15,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216.0,745.94,Vyky,Coppen,Female,56,1975-05-18,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10.0,48,137,3,1383.9,2,2,2,222,Silver,50,High Risk Customer,8
9038,1,3165,2017-03-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Vyky,Coppen,Female,56,1975-05-18,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10.0,48,137,3,1383.9,2,2,2,222,Silver,50,High Risk Customer,8
3149,85,303,2017-11-17,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367.0,547.28,Shane,Smetoun,Female,59,1974-08-15,Assistant Professor,Argiculture,Mass Customer,N,Yes,14.0,49,43,1,547.28,3,1,1,311,Silver,50,Late Bloomer,6
3151,72,1006,2017-06-19,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38193.0,90.09999999999997,Norbert,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0,46,37,5,2400.35,3,4,4,344,Gold,50,Recent Customer,4
3886,66,1006,2017-02-13,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995,Norbert,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0,46,37,5,2400.35,3,4,4,344,Gold,50,Recent Customer,4
4148,80,1006,2017-11-22,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206.0,139.2299999999999,Norbert,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0,46,37,5,2400.35,3,4,4,344,Gold,50,Recent Customer,4
4149,44,1006,2017-11-23,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41009.0,1660.88,Norbert,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0,46,37,5,2400.35,3,4,4,344,Gold,50,Recent Customer,4
9409,77,1006,2017-10-29,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,33429.0,445.2099999999999,Norbert,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0,46,37,5,2400.35,3,4,4,344,Gold,50,Recent Customer,4
3152,11,639,2017-02-21,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Mayor,Ismay,Male,51,1974-06-03,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16.0,49,8,5,2336.91,4,4,4,444,Platinum,50,Platinum_customer,1
5516,99,639,2017-02-16,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Mayor,Ismay,Male,51,1974-06-03,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16.0,49,8,5,2336.91,4,4,4,444,Platinum,50,Platinum_customer,1
6960,75,639,2017-04-14,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Mayor,Ismay,Male,51,1974-06-03,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16.0,49,8,5,2336.91,4,4,4,444,Platinum,50,Platinum_customer,1
8428,97,639,2017-12-22,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,50.66,Mayor,Ismay,Male,51,1974-06-03,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16.0,49,8,5,2336.91,4,4,4,444,Platinum,50,Platinum_customer,1
8655,34,639,2017-08-01,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995,Mayor,Ismay,Male,51,1974-06-03,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16.0,49,8,5,2336.91,4,4,4,444,Platinum,50,Platinum_customer,1
3154,80,723,2017-01-10,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429.0,139.2299999999999,Madelina,Marte,Female,41,1963-08-20,Food Chemist,Health,Mass Customer,N,Yes,6.0,60,15,6,2543.59,4,4,4,444,Platinum,70,Platinum_customer,1
3316,58,723,2017-12-15,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34170.0,771.12,Madelina,Marte,Female,41,1963-08-20,Food Chemist,Health,Mass Customer,N,Yes,6.0,60,15,6,2543.59,4,4,4,444,Platinum,70,Platinum_customer,1
3717,76,723,2017-04-08,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429.0,128.45999999999992,Madelina,Marte,Female,41,1963-08-20,Food Chemist,Health,Mass Customer,N,Yes,6.0,60,15,6,2543.59,4,4,4,444,Platinum,70,Platinum_customer,1
6401,6,723,2017-02-22,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,91.15,Madelina,Marte,Female,41,1963-08-20,Food Chemist,Health,Mass Customer,N,Yes,6.0,60,15,6,2543.59,4,4,4,444,Platinum,70,Platinum_customer,1
7408,70,723,2017-07-06,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,34996.0,198.29,Madelina,Marte,Female,41,1963-08-20,Food Chemist,Health,Mass Customer,N,Yes,6.0,60,15,6,2543.59,4,4,4,444,Platinum,70,Platinum_customer,1
8131,46,723,2017-02-14,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34,Madelina,Marte,Female,41,1963-08-20,Food Chemist,Health,Mass Customer,N,Yes,6.0,60,15,6,2543.59,4,4,4,444,Platinum,70,Platinum_customer,1
3157,35,3390,2017-12-05,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Fayth,Baudins,Female,20,1969-01-27,Missing,Missing,High Net Worth,N,No,7.0,54,25,3,3049.1099999999997,4,2,4,424,Platinum,60,Becoming Loyal,3
9301,46,3390,2017-06-20,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Fayth,Baudins,Female,20,1969-01-27,Missing,Missing,High Net Worth,N,No,7.0,54,25,3,3049.1099999999997,4,2,4,424,Platinum,60,Becoming Loyal,3
9426,12,3390,2017-03-12,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82,Fayth,Baudins,Female,20,1969-01-27,Missing,Missing,High Net Worth,N,No,7.0,54,25,3,3049.1099999999997,4,2,4,424,Platinum,60,Becoming Loyal,3
3159,36,1736,2017-09-29,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Garrek,Rowbotham,Male,83,1998-05-10,Associate Professor,IT,Affluent Customer,N,No,4.0,25,54,3,2101.48,3,2,3,323,Gold,30,Potential Customer,5
3563,46,1736,2017-11-06,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34,Garrek,Rowbotham,Male,83,1998-05-10,Associate Professor,IT,Affluent Customer,N,No,4.0,25,54,3,2101.48,3,2,3,323,Gold,30,Potential Customer,5
8896,1,1736,2017-04-10,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Garrek,Rowbotham,Male,83,1998-05-10,Associate Professor,IT,Affluent Customer,N,No,4.0,25,54,3,2101.48,3,2,3,323,Gold,30,Potential Customer,5
3162,91,915,2017-12-02,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999,Austina,Orrice,Female,17,1984-09-07,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7.0,38,28,1,25.08999999999999,4,1,1,411,Gold,40,Recent Customer,4
3165,77,51,2017-08-22,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,445.2099999999999,Fidelio,Dilke,Male,68,1959-12-05,Computer Systems Analyst II,Retail,Mass Customer,N,No,18.0,63,55,7,4403.75,3,4,4,344,Gold,70,Recent Customer,4
4239,12,51,2017-01-01,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Fidelio,Dilke,Male,68,1959-12-05,Computer Systems Analyst II,Retail,Mass Customer,N,No,18.0,63,55,7,4403.75,3,4,4,344,Gold,70,Recent Customer,4
4445,13,51,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001,Fidelio,Dilke,Male,68,1959-12-05,Computer Systems Analyst II,Retail,Mass Customer,N,No,18.0,63,55,7,4403.75,3,4,4,344,Gold,70,Recent Customer,4
4816,75,51,2017-09-17,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Fidelio,Dilke,Male,68,1959-12-05,Computer Systems Analyst II,Retail,Mass Customer,N,No,18.0,63,55,7,4403.75,3,4,4,344,Gold,70,Recent Customer,4
5002,29,51,2017-02-12,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997,Fidelio,Dilke,Male,68,1959-12-05,Computer Systems Analyst II,Retail,Mass Customer,N,No,18.0,63,55,7,4403.75,3,4,4,344,Gold,70,Recent Customer,4
7602,32,51,2017-05-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,431.33,Fidelio,Dilke,Male,68,1959-12-05,Computer Systems Analyst II,Retail,Mass Customer,N,No,18.0,63,55,7,4403.75,3,4,4,344,Gold,70,Recent Customer,4
8399,71,51,2017-11-05,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001,Fidelio,Dilke,Male,68,1959-12-05,Computer Systems Analyst II,Retail,Mass Customer,N,No,18.0,63,55,7,4403.75,3,4,4,344,Gold,70,Recent Customer,4
3166,80,3258,2017-05-17,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429.0,139.2299999999999,Hettie,Godden,Female,77,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,18.0,44,17,5,2527.2499999999995,4,4,4,444,Platinum,50,Platinum_customer,1
3619,42,3258,2017-07-02,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,40672.0,199.0999999999999,Hettie,Godden,Female,77,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,18.0,44,17,5,2527.2499999999995,4,4,4,444,Platinum,50,Platinum_customer,1
5663,11,3258,2017-04-24,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,41345.0,509.97,Hettie,Godden,Female,77,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,18.0,44,17,5,2527.2499999999995,4,4,4,444,Platinum,50,Platinum_customer,1
8754,39,3258,2017-03-23,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427.0,1230.27,Hettie,Godden,Female,77,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,18.0,44,17,5,2527.2499999999995,4,4,4,444,Platinum,50,Platinum_customer,1
